Cycle;It;Time;TotalTime;Size;Operation;TrainLL;ValidLL;TestLL
0;38;0.834051308;8.145767158;605.0;Clone(627,45,[{692:627}],MaxDepth(3));-11.778610729132698;-11.871005178801237;NaN
0;39;0.38212776600000004;8.527894924;609.0;Clone(597,59,[{682:599}],MaxDepth(3));-11.748169881081855;-11.840741962070684;NaN
0;40;0.374737217;8.902632141;613.0;Clone(465,45,[{677:465}],MaxDepth(3));-11.737228466657818;-11.82334616837825;NaN
0;41;0.380627565;9.283259705999999;615.0;Clone(223,46,[{627:587}],MaxDepth(3));-11.732810781222918;-11.824232422207599;NaN
0;42;0.105096042;9.388355747999999;620.0;Clone(459,59,[{674:461}],MaxDepth(3));-11.724635158840952;-11.808348140106865;NaN
0;43;0.415255568;9.803611315999998;625.0;Clone(337,59,[{722:339}],MaxDepth(3));-11.716718769623437;-11.786012956820088;NaN
0;44;0.391006208;10.194617523999998;627.0;Clone(40,58,[{371:40,458:40}],MaxDepth(3));-11.713174111101388;-11.778363054335966;NaN
0;45;0.051272786;10.245890309999998;632.0;Clone(346,45,[{725:346}],MaxDepth(3));-11.705924131022952;-11.76284443746658;NaN
0;46;0.36200155;10.607891859999999;637.0;Clone(206,27,[{732:206}],MaxDepth(3));-11.701117458346415;-11.767407086341356;NaN
0;47;0.368969017;10.976860876999998;641.0;Clone(252,23,[{734:210}],MaxDepth(3));-11.699012033336103;-11.767590499279825;NaN
0;48;0.322799538;11.299660414999998;646.0;Clone(621,59,[{691:623}],MaxDepth(3));-11.695672879479828;-11.764030265080232;NaN
0;49;0.368778735;11.668439149999998;651.0;Clone(467,41,[{679:469}],MaxDepth(3));-11.692727780243805;-11.76795004978384;NaN
0;50;0.396645161;12.065084310999998;659.0;Clone(176,13,[{278:178,740:671}],MaxDepth(3));-11.688749790099518;-11.764073032343063;NaN
0;51;0.37950726;12.444591570999998;664.0;Clone(207,27,[{728:207}],MaxDepth(3));-11.686293603822461;-11.76628290371781;NaN
0;52;0.36958699300000003;12.814178563999999;669.0;Clone(542,69,[{588:544}],MaxDepth(3));-11.683937615841904;-11.761494899061516;NaN
0;53;0.138018053;12.952196616999998;673.0;Clone(250,23,[{731:211}],MaxDepth(3));-11.682535558058754;-11.76210220666186;NaN
0;54;0.323028873;13.275225489999999;676.0;Split(654,69,653,[C(32),C(-32)],MaxDepth(3));-11.681215370330786;-11.761478723789569;NaN
0;55;0.0358752;13.311100689999998;682.0;Split(205,31,191,[C(4),C(-4)],MaxDepth(3));-11.67860836548336;-11.758328401897938;NaN
0;56;0.161553222;13.472653911999998;687.0;Clone(347,41,[{727:348}],MaxDepth(3));-11.676477009422062;-11.75787965057632;NaN
0;57;0.352334961;13.824988872999999;692.0;Split(179,9,163,[C(22),C(-22)],MaxDepth(3));-11.675316801673498;-11.75475030645376;NaN
0;58;0.128348407;13.95333728;709.0;Clone(589,67,[{680:591}],MaxDepth(3));-11.671079369272068;-11.753439735667754;NaN
0;59;0.39121450700000004;14.344551787;723.0;Clone(601,67,[{685:603}],MaxDepth(3));-11.668496168063399;-11.751638779451104;NaN
0;60;0.37850928;14.723061067;730.0;Split(629,41,229,[C(21),C(-21)],MaxDepth(3));-11.66676398890184;-11.757174577884403;NaN
0;61;0.16187633;14.884937397;753.0;Split(695,39,631,[C(19),C(-19)],MaxDepth(3));-11.662683022394088;-11.753103013902575;NaN
0;62;0.36165888900000004;15.246596285999999;797.0;Split(292,17,288,[C(15),C(-15)],MaxDepth(3));-11.648850158692573;-11.760072845191372;NaN
0;63;0.509532808;15.756129093999999;799.0;Clone(194,26,[{887:194}],MaxDepth(3));-11.64630783157082;-11.761392402406234;NaN
0;64;0.30737404100000004;16.063503134999998;838.0;Split(292,17,927,[C(20),C(-20)],MaxDepth(3));-11.643071912104787;-11.759229905556309;NaN
0;65;0.43664475900000005;16.500147893999998;840.0;Clone(834,10,[{957:836}],MaxDepth(3));-11.64098592650299;-11.757381292580847;NaN
0;66;0.052906138000000005;16.553054032;842.0;Clone(804,16,[{937:933}],MaxDepth(3));-11.6394489282225;-11.757422869327641;NaN
0;67;0.015450536;16.568504567999998;844.0;Clone(173,2,[{900:175,960:175}],MaxDepth(3));-11.638290991236165;-11.76245662443731;NaN
0;68;0.318213935;16.886718502999997;846.0;Clone(172,2,[{969:174}],MaxDepth(3));-11.637260594240459;-11.763609444774447;NaN
0;69;0.066535341;16.953253844;851.0;Clone(827,33,[{878:829,939:829}],MaxDepth(3));-11.635057721464948;-11.760113431577714;NaN
0;70;0.31982287200000004;17.273076716;882.0;Split(292,17,989,[C(22),C(-22)],MaxDepth(3));-11.63464395572226;-11.759883903371867;NaN
0;71;0.422019639;17.695096354999997;884.0;Clone(172,2,[{908:174,968:174}],MaxDepth(3));-11.633816445235658;-11.757053782762258;NaN
0;72;0.059341302000000005;17.754437656999997;889.0;Clone(157,15,[{894:159}],MaxDepth(3));-11.631983763987897;-11.765667550541687;NaN
0;73;0.12851415400000002;17.882951810999998;937.0;Split(771,17,767,[C(22),C(-22)],MaxDepth(3));-11.619781152974657;-11.750148052498364;NaN
0;74;0.581669046;18.464620857;977.0;Split(771,17,1109,[C(18),C(-18)],MaxDepth(3));-11.614360831244536;-11.744768115061264;NaN
0;75;0.6171871670000001;19.081808024;979.0;Clone(195,26,[{1002:195,940:195,1122:195}],MaxDepth(3));-11.610778444779402;-11.742990488993298;NaN
0;76;0.37971364300000005;19.461521667;1017.0;Split(771,17,1170,[C(20),C(-20)],MaxDepth(3));-11.606534427398962;-11.738989565316281;NaN
0;77;0.704825601;20.166347268;1045.0;Split(771,17,1229,[C(15),C(-15)],MaxDepth(3));-11.605602643344099;-11.737878036905935;NaN
0;78;0.7334781890000001;20.899825457;1047.0;Clone(173,2,[{183:175,1082:175,1252:175}],MaxDepth(3));-11.604493098367028;-11.739561952961225;NaN
0;79;0.121569275;21.021394731999997;1049.0;Clone(194,26,[{888:194,1240:194,1070:194}],MaxDepth(3));-11.603395175120998;-11.739254423217801;NaN
0;80;0.367091759;21.388486491;1051.0;Clone(21,16,[{1176:1172,935:931,1175:1173}],MaxDepth(3));-11.60239273242662;-11.740312591153785;NaN
0;81;0.10183702500000001;21.490323515999997;1053.0;Clone(201,20,[{1066:203,944:203,1236:203}],MaxDepth(3));-11.601553779725386;-11.74259353544486;NaN
0;82;0.103219115;21.593542631;1091.0;Split(771,17,1110,[C(20),C(-20)],MaxDepth(3));-11.587964606655273;-11.725819822472936;NaN
0;83;0.897838066;22.491380696999997;1131.0;Split(771,17,1342,[C(18),C(-18)],MaxDepth(3));-11.580586781307623;-11.722601872498487;NaN
0;84;0.995532646;23.486913342999998;1133.0;Clone(195,26,[{1295:195,1354:195,880:195}],MaxDepth(3));-11.57718703343755;-11.721482045409955;NaN
0;85;0.427245882;23.914159225;1135.0;Clone(196,24,[{1365:248,950:249}],MaxDepth(3));-11.574396953893602;-11.723323499200145;NaN
0;86;0.104022551;24.018181776;1140.0;Clone(827,33,[{1231:829,938:829,1353:829}],MaxDepth(3));-11.568021112396977;-11.718417854807146;NaN
0;87;0.17996419700000002;24.198145973;1168.0;Split(771,17,1403,[C(15),C(-15)],MaxDepth(3));-11.567060964218028;-11.71821133250741;NaN
0;88;0.9558390920000001;25.153985065;1170.0;Clone(1283,26,[{1419:1283,1303:1283,888:1283}],MaxDepth(3));-11.5653593248493;-11.71902378772939;NaN
0;89;0.40271359900000003;25.556698664;1172.0;Clone(165,6,[{898:167,181:167}],MaxDepth(3));-11.56373076597225;-11.71522122039866;NaN
0;90;0.08859792100000001;25.645296585;1174.0;Clone(815,24,[{1414:816}],MaxDepth(3));-11.562941282537183;-11.720402755909308;NaN
0;91;0.083414659;25.728711244;1185.0;Split(1444,21,1416,[C(6),C(-6)],MaxDepth(3));-11.562552739740017;-11.720617066295057;NaN
0;92;0.36374210700000004;26.092453351;1187.0;Clone(193,28,[{1233:1171,940:1171,1411:195}],MaxDepth(3));-11.561946323674022;-11.721663017159983;NaN
0;93;0.389339885;26.481793235999998;1215.0;Split(771,17,1343,[C(15),C(-15)],MaxDepth(3));-11.554160404491036;-11.692926361394699;NaN
0;94;1.194766197;27.676559432999998;1217.0;Clone(1461,26,[{888:1461,1488:1461}],MaxDepth(3));-11.54349498857443;-11.682155468172908;NaN
0;95;0.477933508;28.154492940999997;1219.0;Clone(1404,26,[{880:1404,1480:1404}],MaxDepth(3));-11.53984891070011;-11.682052587665783;NaN
0;96;0.168174488;28.322667429;1224.0;Clone(188,33,[{886:190,1486:190,204:190}],MaxDepth(3));-11.534674197869142;-11.674177684660796;NaN
0;97;0.6049480300000001;28.927615459;1229.0;Clone(827,33,[{1477:829,205:829}],MaxDepth(3));-11.530144568435096;-11.675433392483894;NaN
0;98;0.5276837910000001;29.45529925;1231.0;Clone(159,12,[{1494:159,894:159,177:159}],MaxDepth(3));-11.52850811564928;-11.674265179031561;NaN
0;99;0.47024334500000003;29.925542595;1233.0;Clone(1282,2,[{183:175,1500:175,1432:175}],MaxDepth(3));-11.527457739744117;-11.670759662675774;NaN
0;100;0.11853577000000001;30.044078365;1235.0;Clone(1530,26,[{880:1530}],MaxDepth(3));-11.526429460442607;-11.677410849836553;NaN
