Cycle;It;Time;TotalTime;Size;Operation;TrainLL;ValidLL;TestLL
0;77;0.28221044;80.96496939600004;1498.0;Split(990,107,984,[C(44),C(-44)],MaxDepth(3));-12.515227986735537;-12.958279283550729;NaN
0;78;3.2778428340000003;84.24281223000004;1502.0;Split(1686,87,994,[C(2),C(-2)],MaxDepth(3));-12.505253936158152;-12.945114513572504;NaN
0;79;0.042066392;84.28487862200004;1527.0;Split(990,107,1719,[C(47),C(-47)],MaxDepth(3));-12.488202763337345;-12.927434358775388;NaN
0;80;1.857174584;86.14205320600004;1532.0;Clone(927,99,[{1738:927,1236:927,928:927}],MaxDepth(3));-12.459555888786046;-12.888722288138988;NaN
0;81;0.466843965;86.60889717100004;1546.0;Split(990,107,1720,[C(21),C(-21)],MaxDepth(3));-12.379993250477064;-12.817437945292786;NaN
0;82;2.0487347060000003;88.65763187700004;1551.0;Clone(231,113,[{260:232,1771:232,1234:232}],MaxDepth(3));-12.339436035333906;-12.745050175720714;NaN
0;83;0.6313689020000001;89.28900077900005;1559.0;Clone(1660,77,[{264:1662,1779:1662}],MaxDepth(3));-12.3158643330049;-12.711123878253545;NaN
0;84;0.43390984800000004;89.72291062700005;1561.0;Clone(996,84,[{1688:996}],MaxDepth(3));-12.306795059837874;-12.70694974275255;NaN
0;85;0.09266394;89.81557456700004;1616.0;Split(287,71,992,[C(45),C(-45)],MaxDepth(3));-12.180988634600947;-12.58830390843398;NaN
0;86;4.984020731;94.79959529800004;1669.0;Split(287,71,1879,[C(29),C(-29)],MaxDepth(3));-12.150464811829915;-12.556590430106073;NaN
0;87;4.481808781000001;99.28140407900004;1671.0;Clone(504,34,[{508:505,1885:1881}],MaxDepth(3));-12.135434205633157;-12.550248805059889;NaN
0;88;0.23747864700000001;99.51888272600004;1714.0;Split(287,71,1214,[C(45),C(-45)],MaxDepth(3));-12.10193127886672;-12.52296086441205;NaN
0;89;4.566219086;104.08510181200005;1719.0;Clone(449,63,[{1973:449,455:449}],MaxDepth(3));-12.07853494181076;-12.500481396150796;NaN
0;90;1.8927698460000002;105.97787165800005;1764.0;Split(287,71,1956,[C(46),C(-46)],MaxDepth(3));-12.065561152589177;-12.48408016863775;NaN
0;91;5.619151244;111.59702290200005;1807.0;Split(287,71,1880,[C(33),C(-33)],MaxDepth(3));-11.981402883104275;-12.399921182640806;NaN
0;92;7.224824439000001;118.82184734100005;1827.0;Clone(755,39,[{2125:755}],MaxDepth(3));-11.924432659711991;-12.336585748559694;NaN
0;93;2.530453784;121.35230112500005;1853.0;Clone(1748,75,[{2113:1748}],MaxDepth(3));-11.82289053536858;-12.217897528581208;NaN
0;94;2.2756742660000002;123.62797539100005;1858.0;Clone(515,27,[{516:515,2090:515}],MaxDepth(3));-11.78662886174944;-12.195242519522811;NaN
0;95;2.0573924210000003;125.68536781200005;1903.0;Split(287,71,2153,[C(46),C(-46)],MaxDepth(3));-11.766613065881245;-12.168974172975197;NaN
0;96;7.735953975;133.42132178700004;1946.0;Split(287,71,2261,[C(58),C(-58)],MaxDepth(3));-11.759560260558702;-12.161538371948241;NaN
0;97;9.220032328;142.64135411500004;1993.0;Split(287,71,2331,[C(57),C(-57)],MaxDepth(3));-11.743190227718847;-12.142697891347026;NaN
0;98;10.849914345;153.49126846000004;2037.0;Split(287,71,2403,[C(36),C(-36)],MaxDepth(3));-11.731077606361673;-12.130724152840457;NaN
0;99;12.624353719;166.11562217900004;2045.0;Clone(1799,77,[{264:1662}],MaxDepth(3));-11.720152840349646;-12.121147634977149;NaN
0;100;0.508815258;166.62443743700004;2050.0;Clone(1794,113,[{260:232}],MaxDepth(3));-11.706502872705823;-12.102474162212316;NaN
